pr_id,o_id,o_it_id,pur_ts,del_date,es_del_date,ship_lim_date,status,cat,price,fr_val,pay_val,pay_typ,pay_seq,pay_inst,con_zip,rev_cr_date,rev_an_date,rs,sel_id,sel_zip,state,city,lat,lng
595fac2a385ac33a80bd5114aec74eb8,00998f38df3012359ef195ca75ebb329,1,"2018-05-11 13:52:34","2018-05-18 16:52:38","2018-06-08 02:00:00","2018-05-17 14:17:02",delivered,perfumery,119.9,23.34,143.24,credit_card,1,7,58057,"2018-05-19 02:00:00","2018-05-21 20:12:48",4,ef0ace09169ac090589d85746e3e036f,24451,RJ,"sao goncalo",-22.8294,-43.0140
35557c68a22ecebcf066e25ca2ddc144,009ac365164f8e06f59d18a08045f6c4,1,"2017-11-23 01:03:52","2017-11-29 17:33:25","2017-12-13 01:00:00","2017-11-29 01:11:24",delivered,garden_tools,16.9,15.1,8.75,voucher,5,1,36770,"2017-11-30 01:00:00","2017-12-03 12:20:35",5,f8db351d8c4c4c22c6835c19a46f01b0,13324,SP,salto,-23.2095,-47.3092
35557c68a22ecebcf066e25ca2ddc144,009ac365164f8e06f59d18a08045f6c4,1,"2017-11-23 01:03:52","2017-11-29 17:33:25","2017-12-13 01:00:00","2017-11-29 01:11:24",delivered,garden_tools,16.9,15.1,4.17,voucher,6,1,36770,"2017-11-30 01:00:00","2017-12-03 12:20:35",5,f8db351d8c4c4c22c6835c19a46f01b0,13324,SP,salto,-23.2095,-47.3092
35557c68a22ecebcf066e25ca2ddc144,009ac365164f8e06f59d18a08045f6c4,1,"2017-11-23 01:03:52","2017-11-29 17:33:25","2017-12-13 01:00:00","2017-11-29 01:11:24",delivered,garden_tools,16.9,15.1,0.88,credit_card,1,1,36770,"2017-11-30 01:00:00","2017-12-03 12:20:35",5,f8db351d8c4c4c22c6835c19a46f01b0,13324,SP,salto,-23.2095,-47.3092
35557c68a22ecebcf066e25ca2ddc144,009ac365164f8e06f59d18a08045f6c4,1,"2017-11-23 01:03:52","2017-11-29 17:33:25","2017-12-13 01:00:00","2017-11-29 01:11:24",delivered,garden_tools,16.9,15.1,4.5,voucher,2,1,36770,"2017-11-30 01:00:00","2017-12-03 12:20:35",5,f8db351d8c4c4c22c6835c19a46f01b0,13324,SP,salto,-23.2095,-47.3092
35557c68a22ecebcf066e25ca2ddc144,009ac365164f8e06f59d18a08045f6c4,1,"2017-11-23 01:03:52","2017-11-29 17:33:25","2017-12-13 01:00:00","2017-11-29 01:11:24",delivered,garden_tools,16.9,15.1,5.45,voucher,4,1,36770,"2017-11-30 01:00:00","2017-12-03 12:20:35",5,f8db351d8c4c4c22c6835c19a46f01b0,13324,SP,salto,-23.2095,-47.3092
35557c68a22ecebcf066e25ca2ddc144,009ac365164f8e06f59d18a08045f6c4,1,"2017-11-23 01:03:52","2017-11-29 17:33:25","2017-12-13 01:00:00","2017-11-29 01:11:24",delivered,garden_tools,16.9,15.1,8.25,voucher,3,1,36770,"2017-11-30 01:00:00","2017-12-03 12:20:35",5,f8db351d8c4c4c22c6835c19a46f01b0,13324,SP,salto,-23.2095,-47.3092
1629b469d01aadb4f92644039ad17d5c,009c278fa2ed6e7ec498200b60193ca8,1,"2018-01-11 13:58:45","2018-01-31 22:12:54","2018-02-09 01:00:00","2018-01-17 14:10:34",delivered,telephony,29.99,15.1,45.09,credit_card,1,2,89400,"2018-02-01 01:00:00","2018-02-04 21:43:30",5,ea8482cd71df3c1969d7b9473ff13abc,4160,SP,"sao paulo",-23.6255,-46.6120
519f3a4ea67cdce4923fbc76badd6bd2,009e11afa25aa95ae78e60a793995c9b,1,"2017-10-20 01:56:16","2017-11-01 00:22:56","2017-12-08 01:00:00","2017-10-26 02:15:00",delivered,garden_tools,30.99,34.15,65.14,credit_card,1,1,69044,"2017-11-01 01:00:00","2017-11-02 13:42:33",5,582d4f8675b945722eda7c0cb61ba4c7,11250,SP,bertioga,-23.8184,-46.0806
617186c3d97ea56c9c683a8a3974e8c1,009fa9bd0d92710e840793bfefa80867,1,"2017-06-14 11:44:30","2017-07-08 19:26:30","2017-07-11 02:00:00","2017-06-26 05:32:58",delivered,perfumery,84.99,15.34,100.33,boleto,1,1,38710,"2017-07-09 02:00:00","2017-07-26 22:50:53",4,cc419e0650a3c5ba77189a1882b7556a,9015,SP,"santo andre",-23.6594,-46.5232
d1c427060a0f73f6b889a5c7c61f2ac4,00a0116ff15ff973ea16bee881208ae7,1,"2018-02-18 17:22:23","2018-03-03 01:38:50","2018-03-15 01:00:00","2018-02-22 18:27:05",delivered,computers_accessories,149,45.12,194.12,credit_card,1,10,79002,"2018-03-04 01:00:00","2018-03-05 04:50:11",5,a1043bafd471dff536d0c462352beb48,37175,MG,ilicinea,-20.9406,-45.8272
f7a17d2c51d9df89a4f1711c4ac17f33,00a12754417a49a9dec20361849aa917,1,"2018-05-08 23:58:57","2018-05-10 20:26:22","2018-05-16 02:00:00","2018-05-11 00:15:28",delivered,housewares,48.9,8.82,57.72,credit_card,1,3,2111,"2018-05-11 02:00:00","2018-05-17 02:34:10",4,f8db351d8c4c4c22c6835c19a46f01b0,13324,SP,salto,-23.2095,-47.3092
ecab3fa721d1b06c225f23c30f02eb5e,00a13ab02fbe82f78cd84f14e41564ed,1,"2017-12-09 20:22:59","2017-12-15 00:33:23","2017-12-28 01:00:00","2017-12-14 20:32:49",delivered,sports_leisure,159.49,8.86,168.35,credit_card,1,1,9350,"2017-12-15 01:00:00","2017-12-16 09:09:37",5,e9779976487b77c6d4ac45f75ec7afe9,11701,SP,"praia grande",-24.0089,-46.4191
fca62108387e25005784da2f551466a1,00a174dbf11967d260033fa6ab711493,1,"2017-11-27 11:29:23","2017-12-19 20:33:32","2017-12-20 01:00:00","2017-12-01 11:56:20",delivered,furniture_decor,249.9,41.53,291.43,credit_card,1,1,27310,"2017-12-20 01:00:00","2017-12-20 23:22:56",1,31344c16881c08a8a72c6d2eb29918c1,36500,MG,uba,-21.1178,-42.9429
4834f24983a4f056e5ae64265f723aaf,00a1e977cf6e672402963940db55d919,1,"2018-07-25 18:25:31","2018-07-27 18:12:04","2018-08-02 02:00:00","2018-07-27 18:35:16",delivered,electronics,24.89,7.75,32.64,credit_card,1,1,71918,"2018-07-28 02:00:00","2018-07-28 22:41:40",5,5656537e588803a555b8eb41f07a944b,72015,DF,brasília,-15.8382,-48.0534
ee0c1cf2fbeae95205b4aa506f1469f0,00a250dbdb3153cc6ecf4d3f07ef6a17,1,"2017-12-10 19:07:24","2017-12-14 18:47:58","2017-12-29 01:00:00","2017-12-15 19:15:33",delivered,perfumery,53.99,7.78,61.77,credit_card,1,6,12233,NULL,NULL,NULL,cc419e0650a3c5ba77189a1882b7556a,9015,SP,"santo andre",-23.6594,-46.5232
786248c98cab9ad5cccdb751909da1af,00a379dfab816a83741012b71b264098,1,"2018-08-03 21:50:50","2018-08-10 20:18:35","2018-08-08 02:00:00","2018-08-07 22:04:20",delivered,stationery,15.99,7.39,23.38,credit_card,1,1,3685,"2018-08-10 02:00:00","2018-08-10 18:52:14",1,1da3aeb70d7989d1e6d9b0e887f97c23,4265,SP,"são paulo",-23.5874,-46.6153
0aabfb375647d9738ad0f7b4ea3653b1,00a3a334aec7455a6d3319981499a3da,1,"2017-10-25 13:00:28","2017-11-04 16:53:38","2017-11-13 01:00:00","2017-11-01 22:30:14",delivered,consoles_games,24.5,11.85,36.35,credit_card,1,3,7952,"2017-11-05 01:00:00","2017-11-05 22:11:37",5,37515688008a7a40ac93e3b2e4ab203f,17900,SP,dracena,-21.4864,-51.5337
f8b624d4e475bb8d1bddf1b65c6a64f6,00a3f1ef430d3984dece2f39d6cbf431,1,"2018-05-18 15:28:08","2018-06-06 17:42:48","2018-06-06 02:00:00","2018-05-22 15:55:09",delivered,housewares,179,22.99,201.99,credit_card,1,8,9932,"2018-06-07 02:00:00","2018-06-13 19:22:45",5,b410bdd36d5db7a65dcd42b7ead933b8,74645,GO,goiania,-16.6645,-49.2447
64d67d69ec57113ff99bbaab62ac1c53,00a4d94df1c9757661679b2f4bd6d311,1,"2018-04-26 14:41:29","2018-05-07 22:28:56","2018-05-22 02:00:00","2018-05-04 05:30:26",delivered,auto,37.9,21.43,59.33,boleto,1,1,13272,"2018-05-08 02:00:00","2018-05-10 15:48:59",5,634964b17796e64304cadf1ad3050fb7,21840,RJ,"rio de janeiro",-22.8684,-43.4692
NULL,00a500bc03bc4ec968e574c2553bed4b,NULL,"2017-11-23 11:53:01",NULL,"2018-01-08 01:00:00",NULL,unavailable,NULL,NULL,NULL,555.99,credit_card,1,8,41180,"2018-01-12 01:00:00","2018-01-12 15:51:08",2,NULL,NULL,NULL,NULL,NULL,NULL
56cdfe67fbda57c1dcc752f5f361f981,00a57dfbb049fbaae10763e2cf15f797,1,"2018-07-20 13:09:30","2018-07-30 21:25:47","2018-08-13 02:00:00","2018-07-26 05:25:11",delivered,computers_accessories,89.9,22.56,337.38,boleto,1,1,79002,"2018-07-31 02:00:00","2018-08-03 13:41:30",5,1c68394e931a64f90ea236c5ea590300,87114,PR,sarandi,-23.4335,-51.8667
56cdfe67fbda57c1dcc752f5f361f981,00a57dfbb049fbaae10763e2cf15f797,2,"2018-07-20 13:09:30","2018-07-30 21:25:47","2018-08-13 02:00:00","2018-07-26 05:25:11",delivered,computers_accessories,89.9,22.56,337.38,boleto,1,1,79002,"2018-07-31 02:00:00","2018-08-03 13:41:30",5,1c68394e931a64f90ea236c5ea590300,87114,PR,sarandi,-23.4335,-51.8667
56cdfe67fbda57c1dcc752f5f361f981,00a57dfbb049fbaae10763e2cf15f797,3,"2018-07-20 13:09:30","2018-07-30 21:25:47","2018-08-13 02:00:00","2018-07-26 05:25:11",delivered,computers_accessories,89.9,22.56,337.38,boleto,1,1,79002,"2018-07-31 02:00:00","2018-08-03 13:41:30",5,1c68394e931a64f90ea236c5ea590300,87114,PR,sarandi,-23.4335,-51.8667
c2ece64199af7a53793ed9612a89a8cd,00a690becda145533fa5a54daa7b6ad5,1,"2018-04-08 23:55:50","2018-04-24 14:57:05","2018-05-08 02:00:00","2018-04-13 00:09:40",delivered,furniture_decor,88.34,29.08,117.42,credit_card,1,1,78043,"2018-04-25 02:00:00","2018-05-01 16:56:03",5,6c7d50c24b3ccd2fd83b44d8bb34e073,19025,SP,"presidente prudente",-22.1003,-51.4074
33bd5538a16d23f0a39da1c9bfd20980,00a77f9cc25b05b2004752593d7b8888,1,"2017-06-22 21:53:24","2017-07-07 23:45:44","2017-07-14 02:00:00","2017-06-28 22:05:22",delivered,home_confort,177.9,18.5,196.4,credit_card,1,9,22785,"2017-07-08 02:00:00","2017-07-09 18:41:16",2,94e93ce877be27a515118dbfd2c2be41,15502,SP,votuporanga,-20.4164,-49.9850
6536314c94d43b787fc1c622941da14b,00a843f5a80c7aea894c558acc29f513,1,"2017-09-01 15:09:44","2017-09-11 20:17:25","2017-09-27 02:00:00","2017-09-08 20:55:14",delivered,fixed_telephony,32.99,14.1,47.09,credit_card,1,4,90620,"2017-09-12 02:00:00","2017-09-13 20:56:08",3,2138ccb85b11a4ec1e37afbd1c8eda1f,8250,SP,"sao paulo",-23.5399,-46.4398
aca2eb7d00ea1a7b8ebd4e68314663af,00a870c6c06346e85335524935c600c0,1,"2018-05-09 02:10:08","2018-05-17 03:04:12","2018-05-24 02:00:00","2018-05-14 02:14:29",delivered,furniture_decor,69.9,0,69.9,credit_card,1,1,36037,"2018-05-17 02:00:00","2018-05-21 02:22:10",4,955fee9216a65b617aa5c0531780ce60,4782,SP,"sao paulo",-23.6910,-46.7038
24a014458ccc6e989b4fcef5fa71da58,00a9536682ecb394a3794c1608200803,1,"2017-05-13 01:38:09","2017-05-22 18:47:58","2017-05-31 02:00:00","2017-05-19 01:50:08",delivered,bed_bath_table,109.9,12.27,122.17,credit_card,1,10,18305,"2017-05-23 02:00:00","2017-05-27 13:18:40",3,4a3ca9315b744ce9f8e9374361493884,14940,SP,ibitinga,-21.7573,-48.8297
76d75f398634bf194ba99d7297e7d1fa,00a99c50fdff7e36262caba33821875a,1,"2018-08-17 18:25:04",NULL,"2018-09-18 02:00:00","2018-08-21 18:35:18",shipped,computers_accessories,52.99,22.3,75.29,credit_card,1,4,45990,"2018-08-25 02:00:00","2018-08-26 01:44:42",5,974cf2cb8f4b7add98709c30df02fe10,14802,SP,araraquara,-21.7722,-48.1802
e9f2586707fb45ea0f9997c54f585842,00aa423621f35a9ca6c6240f275b0640,1,"2017-11-23 15:51:32","2017-12-04 20:24:58","2017-12-13 01:00:00","2017-11-29 16:10:19",delivered,sports_leisure,110.9,14.51,125.41,credit_card,1,2,36280,"2017-12-05 01:00:00","2017-12-09 01:36:50",5,0509040ea3fe50071181bbc359eb7738,31710,MG,"belo horizonte",-19.8400,-43.9593
fcf64c72035fc6f17660bae96c933ffb,00ab1aba567dfebdc39caa4e7ca2f1b2,1,"2017-09-01 16:01:04","2017-09-12 16:07:44","2017-10-03 02:00:00","2017-09-08 16:15:16",delivered,perfumery,35.9,12.48,48.38,credit_card,1,1,13076,"2017-09-13 02:00:00","2017-09-14 01:46:27",5,8444e55c1f13cd5c179851e5ca5ebd00,37584,MG,congonhal,-21.8654,-45.6508
c6336fa91fbd87c359e44f5dca5a90ed,00ab210695a17fe10e6b23616ae5bc97,1,"2018-06-12 08:19:27","2018-06-20 00:12:23","2018-06-26 02:00:00","2018-06-18 08:30:53",delivered,sports_leisure,39,7.53,46.53,credit_card,1,1,11425,"2018-06-20 02:00:00","2018-06-21 13:22:52",4,4c2b230173bb36f9b240f2b8ac11786e,3933,SP,"sao paulo",-23.5849,-46.4987
634256dbcd184b3757ffd7632c9fe52a,00ab3a43bda739029ffce95d3b2fb56c,1,"2018-08-10 14:09:15","2018-08-14 20:28:25","2018-08-15 02:00:00","2018-08-14 04:50:31",delivered,health_beauty,27.9,7.46,35.36,boleto,1,1,5735,"2018-08-15 02:00:00","2018-08-16 19:16:04",5,42b729f859728f5079499127a9c2ef37,3910,SP,"sao paulo",-23.5849,-46.5156
224037b21bfa8621e39c265513ee6594,00ab9fa91aafa3d881164b0da48999aa,1,"2018-05-25 11:47:21","2018-06-07 02:18:30","2018-06-26 02:00:00","2018-06-04 11:50:04",delivered,small_appliances_home_oven_and_coffee,579,65.34,644.34,credit_card,1,1,34006,"2018-06-08 02:00:00","2018-06-10 16:11:55",4,ceaec5548eefc6e23e6607c5435102e7,3821,SP,"são paulo",-23.4945,-46.5033
78efe838c04bbc568be034082200ac20,00ac05fe0fc047c54418098eb64e3aaa,1,"2018-02-18 15:19:55","2018-03-02 16:03:16","2018-03-16 01:00:00","2018-02-22 15:30:55",delivered,furniture_decor,99.9,23.57,123.47,debit_card,2,1,28970,"2018-03-03 01:00:00","2018-03-03 15:24:14",2,0241d4d5d36f10f80c644447315af0bd,80330,PR,curitiba,-25.4700,-49.3074
8323a7adeb57da21acea7e83563bed90,00ac2a1ec784f71feeb7ba1e5959750d,1,"2018-04-06 13:26:54","2018-04-17 19:17:41","2018-05-07 02:00:00","2018-04-12 13:49:01",delivered,diapers_and_hygiene,37,19.32,56.32,boleto,1,1,87045,"2018-04-18 02:00:00","2018-04-19 21:39:18",5,218d46b86c1881d022bce9c68a7d4b15,14070,SP,"ribeirao preto",-21.1127,-47.7908
aba86c093ccdbac75b09111d57e50004,00ace652c8a5072670f30674e5f19844,1,"2018-01-19 01:35:45","2018-02-19 18:12:48","2018-03-06 01:00:00","2018-02-02 10:07:49",delivered,office_furniture,116.6,30.66,147.26,boleto,1,1,32604,"2018-02-20 01:00:00","2018-02-20 22:57:49",3,7c67e1448b00f6e969d365cea6b010ab,8577,SP,itaquaquecetuba,-23.4861,-46.3667
5403528d987ad26e8d7cb25940411987,00ad1a02d4d9decad15c7e8f8a9470cc,1,"2018-08-04 14:40:43","2018-08-18 00:21:27","2018-09-04 02:00:00","2018-08-07 14:50:17",delivered,watches_gifts,49,19.25,68.25,boleto,1,1,61648,"2018-08-18 02:00:00","2018-08-19 19:11:48",2,6560211a19b47992c3666cc44a7e94c0,5849,SP,"sao paulo",-23.6524,-46.7558
66f09a6de4f2ef63aaf5349b60a0e0c0,00ae7a8b4936674ebb701d4a23719a79,1,"2018-05-09 16:14:06",NULL,"2018-05-17 02:00:00","2018-05-15 17:51:32",canceled,auto,27.9,9.26,37.16,credit_card,1,1,6539,"2018-05-19 02:00:00","2018-05-20 20:56:33",2,bf0d50a6410d487dc97d2baac0a8c0be,13408,SP,piracicaba,-22.6721,-47.6957
1e1a186a03f0d98268516827690d4fd2,00af3d9ddff7f256e83d79247dbe1a9f,1,"2018-02-21 13:11:48","2018-03-08 00:47:31","2018-03-26 02:00:00","2018-02-28 13:30:31",delivered,baby,65,25.73,90.73,credit_card,1,1,55295,"2018-03-08 01:00:00","2018-03-11 05:22:36",5,a420f60ff1aa9acc80d0e42959f2b313,5138,SP,"são paulo",-23.4848,-46.7341
c6336fa91fbd87c359e44f5dca5a90ed,00af53fdc2002f5b6a8f16db648e003b,1,"2017-06-20 17:00:00","2017-07-03 16:59:32","2017-07-10 02:00:00","2017-06-26 17:15:17",delivered,sports_leisure,39.9,11.85,51.75,credit_card,1,2,13295,"2017-07-04 02:00:00","2017-07-07 15:38:34",5,4c2b230173bb36f9b240f2b8ac11786e,3933,SP,"sao paulo",-23.5849,-46.4987
eb883e95b710f252cb15d0fb41d8bbe9,00b12f4674177ef40c4bdb034138c843,1,"2018-07-15 21:47:30","2018-07-21 00:03:24","2018-08-02 02:00:00","2018-07-20 22:04:06",delivered,signaling_and_security,105,17.87,122.87,credit_card,1,1,12515,"2018-07-21 02:00:00","2018-07-24 15:29:35",5,1025f0e2d44d7041d6cf58b6550e0bfa,3204,SP,"sao paulo",-23.5955,-46.5597
7e8067e7e5ce7aec0e2cb7c1a456d112,00b1861aeb89afa498404c684148a619,1,"2018-08-08 10:18:03","2018-08-15 17:12:23","2018-08-24 02:00:00","2018-08-14 10:30:14",delivered,auto,25.79,23.33,98.24,credit_card,1,2,21321,"2018-08-16 02:00:00","2018-08-17 00:33:57",3,0691148aee60ca47977c187804f935ae,86010,PR,londrina,-23.3181,-51.1571
7e8067e7e5ce7aec0e2cb7c1a456d112,00b1861aeb89afa498404c684148a619,2,"2018-08-08 10:18:03","2018-08-15 17:12:23","2018-08-24 02:00:00","2018-08-14 10:30:14",delivered,auto,25.79,23.33,98.24,credit_card,1,2,21321,"2018-08-16 02:00:00","2018-08-17 00:33:57",3,0691148aee60ca47977c187804f935ae,86010,PR,londrina,-23.3181,-51.1571
NULL,00b1cb0320190ca0daa2c88b35206009,NULL,"2018-08-28 17:26:39",NULL,"2018-09-12 02:00:00",NULL,canceled,NULL,NULL,NULL,0,not_defined,1,1,1151,"2018-08-28 02:00:00","2018-08-28 20:25:55",1,NULL,NULL,NULL,NULL,NULL,NULL
e0d64dcfaa3b6db5c54ca298ae101d05,00b2d2f2b5f7b98e6b1828764660134e,1,"2018-08-09 10:27:54","2018-08-15 22:20:42","2018-08-30 02:00:00","2018-08-20 10:50:19",delivered,watches_gifts,146.01,13.68,159.69,credit_card,1,4,12955,"2018-08-16 02:00:00","2018-08-17 13:00:30",4,7d13fca15225358621be4086e1eb0964,14050,SP,"ribeirao preto",-21.1729,-47.8237
3552627a68384dc559f0fd4cce173269,00b30bb163474583c14db1689259cf4d,1,"2018-01-31 14:57:27","2018-02-17 19:36:59","2018-03-05 01:00:00","2018-02-06 15:13:31",delivered,fashion_bags_accessories,189.9,26.61,216.51,credit_card,1,10,45400,"2018-02-18 01:00:00","2018-02-21 02:43:34",5,3c487ae8f8d7542beff5788e2e0aea83,72460,DF,brasilia,-16.0229,-48.0507
72d6074ef5c81ec3102b3f2a052c5f49,00b402e8a76d3da83714c52d3977cc2d,1,"2018-01-01 19:03:43","2018-01-19 13:08:06","2018-01-31 01:00:00","2018-01-05 19:11:33",delivered,health_beauty,139.65,26.26,165.91,credit_card,1,1,45810,"2018-01-20 01:00:00","2018-01-20 16:02:50",5,edb1ef5e36e0c8cd84eb3c9b003e486d,25957,RJ,teresopolis,-22.4312,-42.9702
d9a5a5120d4d357871acd5408cb10e18,00b44ba3d7c4a5e9a9ebafef9150781d,1,"2018-08-28 23:10:46","2018-08-30 15:38:53","2018-09-26 02:00:00","2018-08-30 23:25:15",delivered,fashion_bags_accessories,59.9,7.68,67.58,credit_card,1,1,9185,"2018-08-31 02:00:00","2018-09-01 20:50:50",5,20d83f3ef0e6925fd74bfd59170babf7,2804,SP,"sao paulo",-23.4839,-46.6978
0e40b1ed4cfd3da1962ec91913e54ba8,00b47ee856118583dbec7d1f9b18d847,1,"2018-03-26 21:58:48","2018-04-09 20:52:28","2018-04-13 02:00:00","2018-03-30 22:10:20",delivered,electronics,13.65,15.23,28.88,credit_card,1,2,70767,"2018-04-10 02:00:00","2018-04-11 17:53:20",4,8b321bb669392f5163d04c59e235e066,1212,SP,"são paulo",-23.5383,-46.6394
e5bd04e8e3cb77f1a49404d588d3e528,00b4846d477a7baf5d4e47970bc08c7e,1,"2018-01-22 17:17:31","2018-01-30 22:08:52","2018-02-16 01:00:00","2018-01-29 04:52:51",delivered,bed_bath_table,31.9,16.11,48.01,boleto,1,1,28021,"2018-01-31 01:00:00","2018-02-02 23:04:24",5,f7ccf836d21b2fb1de37564105216cc1,14940,SP,ibitinga,-21.7573,-48.8297
ba05e2861971098fc7ecd8162c23452a,00b4a910f64f24dbcac04fe54088a443,1,"2017-01-18 18:55:34","2017-01-26 14:21:57","2017-02-28 01:00:00","2017-01-22 18:55:34",delivered,garden_tools,33.99,16.6,48.05,voucher,2,1,22030,"2017-01-27 01:00:00","2017-01-29 22:31:09",5,d50d79cb34e38265a8649c383dcffd48,8290,SP,"sao paulo",-23.5536,-46.4527
ba05e2861971098fc7ecd8162c23452a,00b4a910f64f24dbcac04fe54088a443,1,"2017-01-18 18:55:34","2017-01-26 14:21:57","2017-02-28 01:00:00","2017-01-22 18:55:34",delivered,garden_tools,33.99,16.6,2.54,credit_card,1,1,22030,"2017-01-27 01:00:00","2017-01-29 22:31:09",5,d50d79cb34e38265a8649c383dcffd48,8290,SP,"sao paulo",-23.5536,-46.4527
87ea2f45559e10519513a20b24147316,00b4c651133c06fb175123a492f1cac3,1,"2018-08-17 14:56:21","2018-08-23 15:22:44","2018-08-28 02:00:00","2018-08-22 16:27:21",delivered,computers_accessories,158.9,14.59,173.49,credit_card,1,2,72001,"2018-08-24 02:00:00","2018-08-26 20:41:21",4,6a38087bc8ad4f89ff453561005f6dea,75123,GO,anapolis,-16.3494,-48.9555
5b4b8595bd33017cf3c87c8ab09c2e42,00b5e1c770b1868ec1b6b726be3aa9b9,1,"2018-01-03 20:13:33","2018-01-11 14:22:35","2018-01-26 01:00:00","2018-01-09 20:27:05",delivered,stationery,47.4,11.85,59.25,credit_card,1,1,17230,"2018-01-12 01:00:00","2018-01-12 16:44:43",5,ef30892870c278497523264be1be2241,14801,SP,araraquara,-21.7908,-48.1855
121b9686b9929855d823981fc655a6fe,00b676b01c289cc661c6f7732492771a,1,"2017-08-02 17:30:42","2017-08-15 13:22:26","2017-08-24 02:00:00","2017-08-08 17:45:15",delivered,housewares,50,21.19,71.19,credit_card,1,1,3080,"2017-08-16 02:00:00","2017-08-16 19:05:07",3,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,80060,PR,curitiba,-25.4296,-49.2613
c075b8e131353552218860f1c421e4ef,00b6c055922e0ed2d88efdd252b2fb64,1,"2018-05-01 18:01:41","2018-05-07 22:54:44","2018-05-16 02:00:00","2018-05-07 18:15:13",delivered,kitchen_dining_laundry_garden_furniture,59.9,11.15,71.05,credit_card,1,1,13219,"2018-05-08 02:00:00","2018-05-10 18:48:36",4,f80edd2c5aaa505cc4b0a3b219abf4b8,3431,SP,"sao paulo",-23.5505,-46.5388
e7cc48a9daff5436f63d3aad9426f28b,00b6e66f005a657a6b13eedcacdf9342,1,"2018-08-11 12:47:05","2018-08-21 16:46:31","2018-08-31 02:00:00","2018-08-16 13:04:38",delivered,telephony,199,39.66,477.32,credit_card,1,8,27937,"2018-08-22 02:00:00","2018-08-22 21:03:04",1,53243585a1d6dc2643021fd1853d8905,42738,BA,"lauro de freitas",-12.8932,-38.3379
e7cc48a9daff5436f63d3aad9426f28b,00b6e66f005a657a6b13eedcacdf9342,2,"2018-08-11 12:47:05","2018-08-21 16:46:31","2018-08-31 02:00:00","2018-08-16 13:04:38",delivered,telephony,199,39.66,477.32,credit_card,1,8,27937,"2018-08-22 02:00:00","2018-08-22 21:03:04",1,53243585a1d6dc2643021fd1853d8905,42738,BA,"lauro de freitas",-12.8932,-38.3379
cb3ad2d2499eebaa7ccb4fd1e7db9bc7,00b7174ea52bb811ebe2663add51afc0,1,"2018-05-16 11:57:53","2018-05-21 18:11:43","2018-06-08 02:00:00","2018-05-24 12:12:48",delivered,auto,69.9,23.07,92.97,credit_card,1,5,15500,"2018-05-22 02:00:00","2018-05-23 12:45:53",5,3db66a856d18a9cba7c9241fc5221c50,35430,MG,"ponte nova",-20.4101,-42.8988
437c05a395e9e47f9762e677a7068ce7,00b8d354b36820e9d6131fd5173c5581,1,"2018-02-24 14:05:44","2018-03-08 22:26:35","2018-03-21 01:00:00","2018-03-05 04:55:52",delivered,health_beauty,50.21,15.1,65.31,boleto,1,1,37600,"2018-03-09 01:00:00","2018-03-10 15:20:56",5,bf84056e679dbe9c69929847a40e338f,2537,SP,"sao paulo",-23.4913,-46.6525
5d90b82ad1fdff812987fa28158b7984,00b9e0f8f588d0406a3de447eb606970,1,"2018-01-22 12:18:35","2018-02-16 19:23:19","2018-02-14 01:00:00","2018-01-29 04:37:44",delivered,bed_bath_table,39.9,16.6,56.5,boleto,1,1,22793,"2018-02-17 01:00:00","2018-02-19 17:20:08",5,1c129092bf23f28a5930387c980c0dfc,2972,SP,"sao paulo",-23.4812,-46.7105
4a25d757ff72fad7534f478c90be77e6,00ba414462370af2d76195d12e0d5481,1,"2017-11-30 11:00:43","2017-12-16 01:09:13","2018-01-02 01:00:00","2017-12-06 11:22:08",delivered,telephony,24.99,14.1,39.09,credit_card,1,3,90420,"2017-12-17 01:00:00","2017-12-18 13:18:53",5,ea8482cd71df3c1969d7b9473ff13abc,4160,SP,"sao paulo",-23.6255,-46.6120
69455f41626a745aea9ee9164cb9eafd,00ba57ae98928df6ba6ec9d3d8d4b1b7,1,"2018-07-17 00:06:13","2018-07-26 20:26:35","2018-08-09 02:00:00","2018-07-26 00:20:45",delivered,watches_gifts,130,19.01,149.01,credit_card,1,7,28896,"2018-07-27 02:00:00","2018-07-28 03:43:51",5,bce6a5ecf98e99fd2a8868b15c51f04b,7180,SP,guarulhos,-23.4523,-46.4764
2b4609f8948be18874494203496bc318,00bbc4179554524748f77763ddd62266,1,"2017-08-08 23:04:16","2017-08-14 17:13:10","2017-08-23 02:00:00","2017-08-18 05:15:35",delivered,health_beauty,89.99,7.88,97.87,boleto,1,1,3143,"2017-08-15 02:00:00","2017-08-15 22:48:05",4,cc419e0650a3c5ba77189a1882b7556a,9015,SP,"santo andre",-23.6594,-46.5232
33fac76e7f17367dedaef7954bbb33b4,00bc78808b22918a467b2fa4b8ef5d68,1,"2017-04-24 01:28:23","2017-05-02 15:47:08","2017-05-15 02:00:00","2017-04-28 01:42:29",delivered,health_beauty,69,15.69,84.69,credit_card,1,8,37478,"2017-05-03 02:00:00","2017-05-10 17:44:46",5,56642bcb79900e777d68e91915cb4267,3701,SP,"são paulo",-23.5135,-46.5502
NULL,00bca4adac549020c1273714d04d0208,NULL,"2017-02-14 15:49:29",NULL,"2017-03-13 01:00:00",NULL,unavailable,NULL,NULL,NULL,111.3,credit_card,1,3,13090,"2017-03-15 01:00:00","2017-03-16 00:01:16",4,NULL,NULL,NULL,NULL,NULL,NULL
